order_id,item_price,quantity,item_cat,item_name,created_at,delivery_address1,delivery_zipcode
ORD0184,37.99,1,Pizza,Vegetarian Pizza,2025-02-12 15:00:00,ul. Akacjowa 12,80-180
ORD0185,44.99,1,Pizza,Pepperoni Pizza,2025-02-13 16:40:00,ul. Orzechowa 5,80-180
ORD0185,39.99,2,Pizza,Margherita Pizza,2025-02-13 16:40:00,ul. Orzechowa 5,80-180
ORD0186,49.99,3,Pizza,Vegetarian Pizza,2025-02-14 12:20:00,ul. Leszczynowa 14,80-180
ORD0186,36.99,1,Pizza,Ham Pizza,2025-02-14 12:20:00,ul. Leszczynowa 14,80-180
ORD0187,34.99,2,Pizza,Mushroom Pizza,2025-02-15 14:50:00,ul. Modrzewiowa 7,80-180
ORD0187,33.99,1,Pizza,Hawaiian Pizza,2025-02-15 14:50:00,ul. Modrzewiowa 7,80-180
ORD0188,32.99,1,Pizza,Pepperoni Pizza,2025-02-16 16:10:00,ul. Cisowa 8,80-180
ORD0188,44.99,2,Pizza,Pepperoni Pizza,2025-02-16 16:10:00,ul. Cisowa 8,80-180
ORD0189,37.99,3,Pizza,Vegetarian Pizza,2025-02-17 13:00:00,ul. Bukowa 3,80-180
ORD0189,45.99,1,Pizza,Hawaiian Pizza,2025-02-17 13:00:00,ul. Bukowa 3,80-180
ORD0190,33.99,2,Pizza,Hawaiian Pizza,2025-02-18 15:30:00,ul. Slowackiego 217,80-298
ORD0190,34.99,1,Pizza,Mushroom Pizza,2025-02-18 15:30:00,ul. Slowackiego 217,80-298
ORD0191,29.99,2,Pizza,Margherita Pizza,2025-02-19 16:00:00,ul. Brzozowa 10,80-180
ORD0191,39.99,3,Pizza,Margherita Pizza,2025-02-19 16:00:00,ul. Brzozowa 10,80-180
ORD0192,44.99,1,Pizza,Pepperoni Pizza,2025-02-20 14:40:00,ul. Akacjowa 12,80-180
ORD0192,37.99,2,Pizza,Vegetarian Pizza,2025-02-20 14:40:00,ul. Akacjowa 12,80-180
ORD0193,36.99,3,Pizza,Ham Pizza,2025-02-21 13:30:00,ul. Orzechowa 5,80-180
ORD0193,29.99,2,Pizza,Margherita Pizza,2025-02-21 13:30:00,ul. Orzechowa 5,80-180
ORD0194,49.99,2,Pizza,Vegetarian Pizza,2025-02-22 16:00:00,ul. Leszczynowa 14,80-180
ORD0194,34.99,1,Pizza,Mushroom Pizza,2025-02-22 16:00:00,ul. Leszczynowa 14,80-180
ORD0195,37.99,1,Pizza,Vegetarian Pizza,2025-02-23 13:20:00,ul. Modrzewiowa 7,80-180
ORD0195,44.99,2,Pizza,Pepperoni Pizza,2025-02-23 13:20:00,ul. Modrzewiowa 7,80-180
ORD0196,45.99,1,Pizza,Hawaiian Pizza,2025-02-24 15:30:00,ul. Cisowa 8,80-180
ORD0196,39.99,3,Pizza,Margherita Pizza,2025-02-24 15:30:00,ul. Cisowa 8,80-180
ORD0197,29.99,1,Pizza,Margherita Pizza,2025-02-25 14:00:00,ul. Bukowa 3,80-180
ORD0197,49.99,2,Pizza,Vegetarian Pizza,2025-02-25 14:00:00,ul. Bukowa 3,80-180
ORD0198,36.99,1,Pizza,Ham Pizza,2025-02-26 16:10:00,ul. Slowackiego 217,80-298
ORD0198,32.99,2,Pizza,Pepperoni Pizza,2025-02-26 16:10:00,ul. Slowackiego 217,80-298
ORD0199,34.99,3,Pizza,Mushroom Pizza,2025-02-27 12:40:00,ul. Akacjowa 12,80-180
ORD0199,37.99,2,Pizza,Vegetarian Pizza,2025-02-27 12:40:00,ul. Akacjowa 12,80-180
ORD0121,45.99,1,Pizza,Hawaiian Pizza,2025-02-01 00:00:00,ul. Dluga 25,80-831
ORD0122,36.99,3,Pizza,Ham Pizza,2025-02-01 00:00:00,ul. Grunwaldzka 102,80-244
ORD0123,34.99,4,Pizza,Mushroom Pizza,2025-02-02 00:00:00,ul. Mariacka 8,80-833
ORD0124,39.99,1,Pizza,Margherita Pizza,2025-02-02 00:00:00,ul. Swietojanska 15,80-840
ORD0125,49.99,2,Pizza,Vegetarian Pizza,2025-02-02 00:00:00,ul. Chlebnicka 22,80-830
ORD0126,32.99,2,Pizza,Pepperoni Pizza,2025-02-03 00:00:00,ul. Kartuska 305,80-125
ORD0127,52.99,3,Pizza,Ricotta Pizza,2025-02-03 00:00:00,ul. Jaskólcza 19,80-767
ORD0128,48.99,1,Pizza,Ham Pizza,2025-02-03 00:00:00,ul. Ogarna 87,80-826
ORD0129,46.99,4,Pizza,Mushroom Pizza,2025-02-04 00:00:00,ul. Heweliusza 11,80-890
ORD0130,29.99,2,Pizza,Margherita Pizza,2025-02-04 00:00:00,ul. Lawendowa 5,80-840
ORD0131,45.99,1,Pizza,Hawaiian Pizza,2025-02-05 00:00:00,ul. Partyzantów 32,80-254
ORD0132,34.99,3,Pizza,Mushroom Pizza,2025-02-05 00:00:00,ul. Kolodziejska 3,80-836
ORD0133,52.99,2,Pizza,Ricotta Pizza,2025-02-06 00:00:00,ul. Waly Jagiellonskie 9,80-853
ORD0134,37.99,4,Pizza,Vegetarian Pizza,2025-02-06 00:00:00,ul. Rajska 12,80-850
ORD0135,33.99,1,Pizza,Hawaiian Pizza,2025-02-06 00:00:00,ul. Piwna 26,80-831
ORD0136,32.99,1,Pizza,Pepperoni Pizza,2025-02-07 00:00:00,ul. Szeroka 41,80-835
ORD0137,48.99,3,Pizza,Ham Pizza,2025-02-07 00:00:00,ul. Lastadia 17,80-880
ORD0138,36.99,2,Pizza,Ham Pizza,2025-02-07 00:00:00,ul. Lakowa 60,80-769
ORD0139,49.99,4,Pizza,Vegetarian Pizza,2025-02-08 00:00:00,ul. Straganiarska 15,80-837
ORD0140,45.99,2,Pizza,Hawaiian Pizza,2025-02-08 00:00:00,ul. Zabi Kruk 8,80-822
ORD0141,29.99,1,Pizza,Margherita Pizza,2025-02-09 00:00:00,ul. Czopowa 23,80-882
ORD0142,34.99,3,Pizza,Mushroom Pizza,2025-02-09 00:00:00,ul. Angielska Grobla 11,80-756
ORD0143,38.99,2,Pizza,Ricotta Pizza,2025-02-09 00:00:00,ul. Torunska 18,80-747
ORD0144,46.99,1,Pizza,Mushroom Pizza,2025-02-10 00:00:00,ul. Stara Stocznia 25,80-862
ORD0145,36.99,2,Pizza,Ham Pizza,2025-02-10 00:00:00,ul. Zielona 9,80-802
ORD0146,37.99,3,Pizza,Vegetarian Pizza,2025-02-11 00:00:00,ul. Walowa 35,80-858
ORD0147,49.99,2,Pizza,Vegetarian Pizza,2025-02-11 00:00:00,ul. Trakt Swietego Wojciecha 195,80-017
ORD0148,52.99,1,Pizza,Ricotta Pizza,2025-02-12 00:00:00,ul. Chmielna 101,80-748
ORD0149,39.99,4,Pizza,Margherita Pizza,2025-02-12 00:00:00,ul. Szafarnia 5,80-755
ORD0150,32.99,2,Pizza,Pepperoni Pizza,2025-02-13 00:00:00,ul. Nowe Ogrody 23,80-803
ORD0151,29.99,1,Pizza,Margherita Pizza,2025-02-13 00:00:00,ul. Polanki 124,80-308
ORD0152,46.99,3,Pizza,Mushroom Pizza,2025-02-13 00:00:00,ul. Wita Stwosza 58,80-308
ORD0153,48.99,4,Pizza,Ham Pizza,2025-02-14 00:00:00,ul. Gospody 6,80-344
ORD0154,34.99,2,Pizza,Mushroom Pizza,2025-02-14 00:00:00,ul. Pomorska 94,80-333
ORD0155,45.99,3,Pizza,Hawaiian Pizza,2025-02-14 00:00:00,ul. Jelitkowska 15,80-342
ORD0156,52.99,1,Pizza,Ricotta Pizza,2025-02-15 00:00:00,ul. Subislawa 23,80-354
ORD0157,36.99,2,Pizza,Ham Pizza,2025-02-15 00:00:00,ul. Piastowska 70,80-363
ORD0158,46.99,3,Pizza,Mushroom Pizza,2025-02-15 00:00:00,ul. Obronców Wybrzeza 11,80-398
ORD0159,39.99,1,Pizza,Margherita Pizza,2025-02-16 00:00:00,ul. Kolobrzeska 9,80-394
ORD0160,33.99,3,Pizza,Hawaiian Pizza,2025-02-16 00:00:00,ul. Leborska 18,80-386
ORD0161,38.99,2,Pizza,Ricotta Pizza,2025-02-16 00:00:00,ul. Hynka 27,80-465
ORD0162,45.99,1,Pizza,Hawaiian Pizza,2025-02-17 00:00:00,ul. Zlota Karczma 35,80-298
ORD0163,34.99,2,Pizza,Mushroom Pizza,2025-02-17 00:00:00,ul. Slowackiego 50,80-257
ORD0164,37.99,3,Pizza,Vegetarian Pizza,2025-02-18 00:00:00,ul. Wrzeszczanska 21,80-419
ORD0165,36.99,2,Pizza,Ham Pizza,2025-02-18 00:00:00,ul. Migowska 77,80-287
ORD0166,29.99,4,Pizza,Margherita Pizza,2025-02-19 00:00:00,ul. Piecewska 34,80-288
ORD0167,46.99,3,Pizza,Mushroom Pizza,2025-02-19 00:00:00,ul. Mysliwska 47,80-283
ORD0168,39.99,2,Pizza,Margherita Pizza,2025-02-19 00:00:00,ul. Kartuska 400,80-125
ORD0169,52.99,3,Pizza,Ricotta Pizza,2025-02-20 00:00:00,ul. Jabloniowa 20,80-180
ORD0170,32.99,2,Pizza,Pepperoni Pizza,2025-02-20 00:00:00,ul. Cedrowa 35,80-126
ORD0171,48.99,1,Pizza,Ham Pizza,2025-02-21 00:00:00,ul. Warszawska 70,80-180
ORD0172,45.99,4,Pizza,Hawaiian Pizza,2025-02-21 00:00:00,ul. Swietokrzyska 97,80-180
ORD0173,52.99,2,Pizza,Ricotta Pizza,2025-02-22 00:00:00,ul. Czluchowska 21,80-180
ORD0174,37.99,3,Pizza,Vegetarian Pizza,2025-02-22 00:00:00,ul. Starogardzka 12,80-180
ORD0175,36.99,1,Pizza,Ham Pizza,2025-02-23 00:00:00,ul. Stoczniowców 29,80-299
ORD0176,49.99,2,Pizza,Vegetarian Pizza,2025-02-23 00:00:00,ul. Sucha 17,80-530
ORD0177,29.99,3,Pizza,Margherita Pizza,2025-02-23 00:00:00,ul. Stoczniowców 12,80-862
ORD0178,34.99,1,Pizza,Mushroom Pizza,2025-02-24 00:00:00,ul. Sucha 7,80-531
ORD0179,39.99,4,Pizza,Margherita Pizza,2025-02-24 00:00:00,ul. Ptasia 23,80-880
ORD0180,37.99,3,Pizza,Vegetarian Pizza,2025-02-25 00:00:00,ul. Rycerska 15,80-855
ORD0181,36.99,2,Pizza,Ham Pizza,2025-02-25 00:00:00,ul. Jesionowa 8,80-261
ORD0182,45.99,1,Pizza,Hawaiian Pizza,2025-02-26 00:00:00,ul. Browarna 4,80-859
ORD0183,46.99,3,Pizza,Mushroom Pizza,2025-02-26 00:00:00,ul. Wierzbowa 19,80-140
ORD0184,29.99,2,Pizza,Margherita Pizza,2025-02-27 00:00:00,ul. Liliowa 33,80-299
ORD0185,52.99,3,Pizza,Ricotta Pizza,2025-02-27 00:00:00,ul. Swidnicka 14,80-168
ORD0186,37.99,1,Pizza,Vegetarian Pizza,2025-02-27 00:00:00,ul. Opacka 27,80-338
ORD0187,48.99,4,Pizza,Ham Pizza,2025-02-28 00:00:00,ul. Karpacka 5,80-144
ORD0188,34.99,2,Pizza,Mushroom Pizza,2025-02-28 00:00:00,ul. Kosciuszki 49,80-408
ORD0001,29.99,2,Pizza,Margherita Pizza,2025-01-01 00:00:00,ul. Dluga 25,80-831
ORD0002,39.99,1,Pizza,Margherita Pizza,2025-01-01 00:00:00,ul. Grunwaldzka 102,80-244
ORD0003,29.99,3,Pizza,Margherita Pizza,2025-01-02 00:00:00,ul. Mariacka 8,80-833
ORD0004,34.99,1,Pizza,Mushroom Pizza,2025-01-02 00:00:00,ul. Swietojanska 15,80-840
ORD0005,46.99,2,Pizza,Mushroom Pizza,2025-01-03 00:00:00,ul. Chlebnicka 22,80-830
ORD0006,36.99,4,Pizza,Ham Pizza,2025-01-03 00:00:00,ul. Kartuska 305,80-125
ORD0007,48.99,1,Pizza,Ham Pizza,2025-01-04 00:00:00,ul. Jaskólcza 19,80-767
ORD0008,32.99,2,Pizza,Pepperoni Pizza,2025-01-04 00:00:00,ul. Ogarna 87,80-826
ORD0009,37.99,3,Pizza,Vegetarian Pizza,2025-01-05 00:00:00,ul. Heweliusza 11,80-890
ORD0010,49.99,2,Pizza,Vegetarian Pizza,2025-01-05 00:00:00,ul. Lawendowa 5,80-840
ORD0011,29.99,2,Pizza,Margherita Pizza,2025-01-06 00:00:00,ul. Partyzantów 32,80-254
ORD0012,44.99,1,Pizza,Pepperoni Pizza,2025-01-06 00:00:00,ul. Kolodziejska 3,80-836
ORD0013,33.99,1,Pizza,Hawaiian Pizza,2025-01-07 00:00:00,ul. Waly Jagiellonskie 9,80-853
ORD0014,45.99,3,Pizza,Hawaiian Pizza,2025-01-07 00:00:00,ul. Rajska 12,80-850
ORD0015,38.99,2,Pizza,Ricotta Pizza,2025-01-08 00:00:00,ul. Piwna 26,80-831
ORD0016,34.99,4,Pizza,Mushroom Pizza,2025-01-08 00:00:00,ul. Szeroka 41,80-835
ORD0017,36.99,1,Pizza,Ham Pizza,2025-01-09 00:00:00,ul. Lastadia 17,80-880
ORD0018,39.99,2,Pizza,Margherita Pizza,2025-01-09 00:00:00,ul. Lakowa 60,80-769
ORD0019,32.99,3,Pizza,Pepperoni Pizza,2025-01-10 00:00:00,ul. Straganiarska 15,80-837
ORD0020,44.99,2,Pizza,Pepperoni Pizza,2025-01-10 00:00:00,ul. Zabi Kruk 8,80-822
ORD0021,34.99,3,Pizza,Mushroom Pizza,2025-01-11 00:00:00,ul. Czopowa 23,80-882
ORD0022,45.99,2,Pizza,Hawaiian Pizza,2025-01-11 00:00:00,ul. Angielska Grobla 11,80-756
ORD0023,46.99,4,Pizza,Mushroom Pizza,2025-01-12 00:00:00,ul. Torunska 18,80-747
ORD0024,29.99,1,Pizza,Margherita Pizza,2025-01-12 00:00:00,ul. Stara Stocznia 25,80-862
ORD0025,36.99,2,Pizza,Ham Pizza,2025-01-13 00:00:00,ul. Zielona 9,80-802
ORD0026,44.99,3,Pizza,Pepperoni Pizza,2025-01-13 00:00:00,ul. Walowa 35,80-858
ORD0027,49.99,1,Pizza,Vegetarian Pizza,2025-01-14 00:00:00,ul. Trakt Swietego Wojciecha 195,80-017
ORD0028,39.99,2,Pizza,Margherita Pizza,2025-01-14 00:00:00,ul. Chmielna 101,80-748
ORD0029,32.99,3,Pizza,Pepperoni Pizza,2025-01-15 00:00:00,ul. Szafarnia 5,80-755
ORD0030,33.99,2,Pizza,Hawaiian Pizza,2025-01-15 00:00:00,ul. Nowe Ogrody 23,80-803
ORD0031,52.99,4,Pizza,Ricotta Pizza,2025-01-16 00:00:00,ul. Polanki 124,80-308
ORD0032,45.99,1,Pizza,Hawaiian Pizza,2025-01-16 00:00:00,ul. Wita Stwosza 58,80-308
ORD0033,48.99,2,Pizza,Ham Pizza,2025-01-17 00:00:00,ul. Gospody 6,80-344
ORD0034,49.99,3,Pizza,Vegetarian Pizza,2025-01-17 00:00:00,ul. Pomorska 94,80-333
ORD0035,37.99,4,Pizza,Vegetarian Pizza,2025-01-18 00:00:00,ul. Jelitkowska 15,80-342
ORD0036,29.99,1,Pizza,Margherita Pizza,2025-01-18 00:00:00,ul. Subislawa 23,80-354
ORD0037,36.99,2,Pizza,Ham Pizza,2025-01-19 00:00:00,ul. Piastowska 70,80-363
ORD0038,33.99,3,Pizza,Hawaiian Pizza,2025-01-19 00:00:00,ul. Obronców Wybrzeza 11,80-398
ORD0039,38.99,1,Pizza,Ricotta Pizza,2025-01-20 00:00:00,ul. Kolobrzeska 9,80-394
ORD0040,32.99,2,Pizza,Pepperoni Pizza,2025-01-20 00:00:00,ul. Leborska 18,80-386
ORD0041,45.99,4,Pizza,Hawaiian Pizza,2025-01-21 00:00:00,ul. Hynka 27,80-465
ORD0042,46.99,1,Pizza,Mushroom Pizza,2025-01-21 00:00:00,ul. Zlota Karczma 35,80-298
ORD0043,49.99,3,Pizza,Vegetarian Pizza,2025-01-22 00:00:00,ul. Slowackiego 50,80-257
ORD0044,44.99,2,Pizza,Pepperoni Pizza,2025-01-22 00:00:00,ul. Wrzeszczanska 21,80-419
ORD0045,33.99,1,Pizza,Hawaiian Pizza,2025-01-23 00:00:00,ul. Migowska 77,80-287
ORD0046,39.99,4,Pizza,Margherita Pizza,2025-01-23 00:00:00,ul. Piecewska 34,80-288
ORD0047,48.99,3,Pizza,Ham Pizza,2025-01-24 00:00:00,ul. Mysliwska 47,80-283
ORD0048,29.99,2,Pizza,Margherita Pizza,2025-01-24 00:00:00,ul. Kartuska 400,80-125
ORD0049,52.99,1,Pizza,Ricotta Pizza,2025-01-25 00:00:00,ul. Jabloniowa 20,80-180
ORD0050,34.99,3,Pizza,Mushroom Pizza,2025-01-25 00:00:00,ul. Cedrowa 35,80-126
ORD0051,46.99,2,Pizza,Mushroom Pizza,2025-01-26 00:00:00,ul. Warszawska 70,80-180
ORD0052,37.99,1,Pizza,Vegetarian Pizza,2025-01-26 00:00:00,ul. Swietokrzyska 97,80-180
ORD0053,39.99,4,Pizza,Margherita Pizza,2025-01-27 00:00:00,ul. Czluchowska 21,80-180
ORD0054,33.99,3,Pizza,Hawaiian Pizza,2025-01-27 00:00:00,ul. Starogardzka 12,80-180
ORD0055,36.99,2,Pizza,Ham Pizza,2025-01-28 00:00:00,ul. Stoczniowców 29,80-299
ORD0056,52.99,4,Pizza,Ricotta Pizza,2025-01-28 00:00:00,ul. Sucha 17,80-530
ORD0057,32.99,1,Pizza,Pepperoni Pizza,2025-01-29 00:00:00,ul. Stoczniowców 12,80-862
ORD0058,45.99,3,Pizza,Hawaiian Pizza,2025-01-29 00:00:00,ul. Sucha 7,80-531
ORD0059,37.99,2,Pizza,Vegetarian Pizza,2025-01-30 00:00:00,ul. Ptasia 23,80-880
ORD0060,36.99,4,Pizza,Ham Pizza,2025-01-30 00:00:00,ul. Rycerska 15,80-855
ORD0061,29.99,2,Pizza,Margherita Pizza,2025-01-31 00:00:00,ul. Jesionowa 8,80-261
ORD0062,38.99,3,Pizza,Ricotta Pizza,2025-01-31 00:00:00,ul. Browarna 4,80-859
ORD0063,48.99,1,Pizza,Ham Pizza,2025-02-01 00:00:00,ul. Wierzbowa 19,80-140
ORD0064,44.99,2,Pizza,Pepperoni Pizza,2025-02-01 00:00:00,ul. Liliowa 33,80-299
ORD0065,34.99,4,Pizza,Mushroom Pizza,2025-02-02 00:00:00,ul. Swidnicka 14,80-168
ORD0066,39.99,3,Pizza,Margherita Pizza,2025-02-02 00:00:00,ul. Opacka 27,80-338
ORD0067,49.99,1,Pizza,Vegetarian Pizza,2025-02-03 00:00:00,ul. Karpacka 5,80-144
ORD0068,52.99,2,Pizza,Ricotta Pizza,2025-02-03 00:00:00,ul. Kosciuszki 49,80-408
ORD0069,29.99,3,Pizza,Margherita Pizza,2025-02-04 00:00:00,ul. Startowa 11,80-391
ORD0070,36.99,2,Pizza,Ham Pizza,2025-02-04 00:00:00,ul. Polna 6,80-305
ORD0071,48.99,4,Pizza,Ham Pizza,2025-02-05 00:00:00,ul. Górnicza 3,80-314
ORD0072,45.99,1,Pizza,Hawaiian Pizza,2025-02-05 00:00:00,ul. Wczasowa 9,80-516
ORD0073,38.99,3,Pizza,Ricotta Pizza,2025-02-06 00:00:00,ul. Targ Sienny 7,80-806
ORD0074,34.99,2,Pizza,Mushroom Pizza,2025-02-06 00:00:00,ul. Oliwska 41,80-563
ORD0075,44.99,1,Pizza,Pepperoni Pizza,2025-02-07 00:00:00,ul. Widokowa 32,80-172
ORD0076,46.99,2,Pizza,Mushroom Pizza,2025-02-07 00:00:00,ul. Krótka 21,80-279
ORD0077,39.99,3,Pizza,Margherita Pizza,2025-02-08 00:00:00,ul. Stalowa 18,80-434
ORD0078,49.99,4,Pizza,Vegetarian Pizza,2025-02-08 00:00:00,ul. Jantarowa 22,80-347
ORD0079,34.99,1,Pizza,Mushroom Pizza,2025-02-09 00:00:00,ul. Wita Stwosza 56,80-312
ORD0080,45.99,2,Pizza,Hawaiian Pizza,2025-02-09 00:00:00,ul. Szczesliwa 19,80-176
ORD0081,36.99,3,Pizza,Ham Pizza,2025-02-10 00:00:00,ul. Bohaterów Getta 8,80-831
ORD0082,29.99,4,Pizza,Margherita Pizza,2025-02-10 00:00:00,ul. Lódzka 99,80-388
ORD0083,52.99,1,Pizza,Ricotta Pizza,2025-02-11 00:00:00,ul. Piastowska 65,80-358
ORD0084,32.99,3,Pizza,Pepperoni Pizza,2025-02-11 00:00:00,ul. Jodlowa 77,80-297
ORD0085,36.99,2,Pizza,Ham Pizza,2025-02-12 00:00:00,ul. Astronomów 10,80-299
ORD0086,45.99,1,Pizza,Hawaiian Pizza,2025-02-12 00:00:00,ul. Kamienna 23,80-306
ORD0087,48.99,3,Pizza,Ham Pizza,2025-02-13 00:00:00,ul. Krzyzowa 16,80-165
ORD0088,49.99,2,Pizza,Vegetarian Pizza,2025-02-13 00:00:00,ul. Spacerowa 50,80-330
ORD0089,34.99,4,Pizza,Mushroom Pizza,2025-02-14 00:00:00,ul. Na Wzgórzu 13,80-282
ORD0090,39.99,1,Pizza,Margherita Pizza,2025-02-14 00:00:00,ul. Brzozowa 14,80-176
ORD0091,52.99,2,Pizza,Ricotta Pizza,2025-02-15 00:00:00,ul. Fiolkowa 4,80-177
ORD0092,37.99,3,Pizza,Vegetarian Pizza,2025-02-15 00:00:00,ul. Malczewskiego 55,80-275
ORD0093,45.99,1,Pizza,Hawaiian Pizza,2025-02-16 00:00:00,ul. Sloneczna 28,80-180
ORD0094,46.99,2,Pizza,Mushroom Pizza,2025-02-16 00:00:00,ul. Slowackiego 99,80-390
ORD0095,32.99,4,Pizza,Pepperoni Pizza,2025-02-17 00:00:00,ul. Reduta Wyskok 9,80-706
ORD0096,49.99,3,Pizza,Vegetarian Pizza,2025-02-17 00:00:00,ul. Podwale Staromiejskie 3,80-844
ORD0097,38.99,2,Pizza,Ricotta Pizza,2025-02-18 00:00:00,ul. Bajeczna 25,80-684
ORD0098,44.99,1,Pizza,Pepperoni Pizza,2025-02-18 00:00:00,ul. Jabloniowa 41,80-180
ORD0099,39.99,3,Pizza,Margherita Pizza,2025-02-19 00:00:00,ul. Konwaliowa 9,80-297
ORD0100,33.99,1,Pizza,Hawaiian Pizza,2025-02-19 00:00:00,ul. Magnoliowa 5,80-301
ORD0101,36.99,4,Pizza,Ham Pizza,2025-02-20 00:00:00,ul. Morska 38,80-706
ORD0102,45.99,2,Pizza,Hawaiian Pizza,2025-02-20 00:00:00,ul. Królewska 6,80-340
ORD0103,49.99,3,Pizza,Vegetarian Pizza,2025-02-21 00:00:00,ul. Pilotów 19,80-460
ORD0104,37.99,1,Pizza,Vegetarian Pizza,2025-02-21 00:00:00,ul. Pomorska 73,80-343
ORD0105,34.99,4,Pizza,Mushroom Pizza,2025-02-22 00:00:00,ul. Gospody 8,80-344
ORD0106,33.99,2,Pizza,Hawaiian Pizza,2025-02-22 00:00:00,ul. Targ Rybny 11,80-838
ORD0107,52.99,1,Pizza,Ricotta Pizza,2025-02-23 00:00:00,ul. Sucha 29,80-531
ORD0108,48.99,2,Pizza,Ham Pizza,2025-02-23 00:00:00,ul. Cienista 20,80-768
ORD0109,45.99,3,Pizza,Hawaiian Pizza,2025-02-24 00:00:00,ul. Chlopska 48,80-368
ORD0110,46.99,1,Pizza,Mushroom Pizza,2025-02-24 00:00:00,ul. Jana Pawla II 30,80-462
ORD0111,44.99,4,Pizza,Pepperoni Pizza,2025-02-25 00:00:00,ul. Ogarna 110,80-826
ORD0112,29.99,2,Pizza,Margherita Pizza,2025-02-25 00:00:00,ul. Jaskowa Dolina 102,80-286
ORD0113,49.99,3,Pizza,Vegetarian Pizza,2025-02-26 00:00:00,ul. Przymorze Wielkie 44,80-365
ORD0114,39.99,1,Pizza,Margherita Pizza,2025-02-26 00:00:00,ul. Lostowicka 37,80-174
ORD0115,36.99,2,Pizza,Ham Pizza,2025-02-27 00:00:00,ul. Wita Stwosza 58,80-308
ORD0116,38.99,4,Pizza,Ricotta Pizza,2025-02-27 00:00:00,ul. Wzgórze Focha 6,80-163
ORD0117,46.99,1,Pizza,Mushroom Pizza,2025-02-28 00:00:00,ul. Sloneczna Dolina 15,80-603
ORD0118,52.99,3,Pizza,Ricotta Pizza,2025-02-28 00:00:00,ul. Cedrowa 19,80-126
ORD0119,37.99,2,Pizza,Vegetarian Pizza,2025-02-28 00:00:00,ul. Kielnienska 99,80-299
ORD0120,32.99,4,Pizza,Pepperoni Pizza,2025-02-28 00:00:00,ul. Leona Wyczólkowskiego 5,80-138
ORD0294,48.99,2,Pizza,Ham Pizza,2025-01-07 21:40:00,ul. Klonowa 18,80-180
ORD0294,36.99,3,Pizza,Ham Pizza,2025-01-07 21:40:00,ul. Klonowa 18,80-180
ORD0295,34.99,1,Pizza,Mushroom Pizza,2025-01-08 19:30:00,ul. Wiosenna 7,80-180
ORD0295,29.99,2,Pizza,Margherita Pizza,2025-01-08 19:30:00,ul. Wiosenna 7,80-180
ORD0296,32.99,2,Pizza,Pepperoni Pizza,2025-01-09 17:10:00,ul. Malinowa 9,80-180
ORD0296,45.99,3,Pizza,Hawaiian Pizza,2025-01-09 17:10:00,ul. Malinowa 9,80-180
ORD0297,36.99,1,Pizza,Ham Pizza,2025-01-10 21:00:00,ul. Jagodowa 3,80-180
ORD0297,34.99,2,Pizza,Mushroom Pizza,2025-01-10 21:00:00,ul. Jagodowa 3,80-180
ORD0298,37.99,2,Pizza,Vegetarian Pizza,2025-01-11 16:45:00,ul. Truskawkowa 2,80-180
ORD0298,39.99,3,Pizza,Margherita Pizza,2025-01-11 16:45:00,ul. Truskawkowa 2,80-180
ORD0299,32.99,1,Pizza,Pepperoni Pizza,2025-01-12 19:10:00,ul. Poziomkowa 8,80-180
ORD0299,33.99,2,Pizza,Hawaiian Pizza,2025-01-12 19:10:00,ul. Poziomkowa 8,80-180
ORD0300,34.99,2,Pizza,Mushroom Pizza,2025-01-13 19:00:00,ul. Wita Stwosza 58,80-308
ORD0300,48.99,1,Pizza,Ham Pizza,2025-01-13 19:00:00,ul. Wita Stwosza 58,80-308
ORD0301,39.99,3,Pizza,Margherita Pizza,2025-01-14 18:30:00,ul. Biskupa Dominika 41,80-606
ORD0301,45.99,1,Pizza,Hawaiian Pizza,2025-01-14 18:30:00,ul. Biskupa Dominika 41,80-606
ORD0302,29.99,1,Pizza,Margherita Pizza,2025-01-15 20:10:00,ul. Lawendowe Wzgórze 3,80-299
ORD0302,36.99,2,Pizza,Ham Pizza,2025-01-15 20:10:00,ul. Lawendowe Wzgórze 3,80-299
ORD0303,32.99,3,Pizza,Pepperoni Pizza,2025-01-16 19:50:00,ul. Kazimierza Wielkiego 45,80-180
ORD0303,34.99,2,Pizza,Mushroom Pizza,2025-01-16 19:50:00,ul. Kazimierza Wielkiego 45,80-180
ORD0304,37.99,2,Pizza,Vegetarian Pizza,2025-01-17 20:30:00,ul. Radomska 9,80-299
ORD0304,44.99,1,Pizza,Pepperoni Pizza,2025-01-17 20:30:00,ul. Radomska 9,80-299
ORD0305,33.99,2,Pizza,Hawaiian Pizza,2025-01-18 18:00:00,ul. Arkonska 8,80-387
ORD0305,46.99,3,Pizza,Mushroom Pizza,2025-01-18 18:00:00,ul. Arkonska 8,80-387
ORD0306,36.99,2,Pizza,Ham Pizza,2025-01-19 19:10:00,ul. Porebskiego 13,80-180
ORD0306,39.99,1,Pizza,Margherita Pizza,2025-01-19 19:10:00,ul. Porebskiego 13,80-180
ORD0307,45.99,2,Pizza,Hawaiian Pizza,2025-01-20 17:40:00,ul. Kartuska 35,80-125
ORD0307,34.99,1,Pizza,Mushroom Pizza,2025-01-20 17:40:00,ul. Kartuska 35,80-125
ORD0308,44.99,1,Pizza,Pepperoni Pizza,2025-01-21 19:30:00,ul. Wladyslawa IV 25,80-390
